"2017 - 07"	58340.80599801777
"2017 - 07"	58127.487106440625
"2017 - 07"	57560.457159260535
"2017 - 07"	57556.970015221865
"2017 - 07"	57648.173127129674
"2017 - 07"	57237.41088827133
"2017 - 07"	57297.5808662144
"2017 - 07"	57414.22013938257
"2017 - 07"	57748.11202439493
"2017 - 07"	57884.63701610418
"2017 - 07"	57882.60279622752
"2017 - 07"	57481.7913566611
"2017 - 07"	57685.8837197858
"2017 - 09"	89782.62691914022
"2017 - 09"	97728.28103592314
"2017 - 09"	95254.81500164492
"2017 - 09"	90870.44183006536
"2017 - 09"	87270.73088861998
"2017 - 09"	87272.74216341822
"2017 - 09"	85411.5956990893
"2017 - 09"	88660.94136605925
"2017 - 09"	91001.57349034434
"2017 - 09"	89852.50964944146
"2017 - 09"	91428.33657367335
"2017 - 09"	90131.01861999882
"2017 - 09"	88197.2816935666
"2017 - 09"	87092.85604430888
"2017 - 09"	86140.57830563319
"2017 - 09"	85320.79688031223
"2017 - 09"	85809.46162034749
"2017 - 09"	85552.32503265546
"2017 - 09"	84691.47068588414
"2017 - 09"	84686.32513297163
"2017 - 09"	84442.87491666498
"2017 - 09"	84215.7640192771
"2017 - 09"	84053.39967940155
"2017 - 09"	81956.24644772995
"2017 - 09"	81733.61139017275
"2017 - 09"	81227.30230268996
"2017 - 09"	79527.12046730623
"2017 - 09"	78256.51441379463
"2017 - 09"	78495.18835241986
"2017 - 09"	78209.7984186468
"2017 - 09"	78484.32868175942
"2017 - 09"	78752.6785184424
"2017 - 09"	78761.69596099066
"2017 - 10"	74123.14715920498
"2017 - 10"	74276.22433753537
"2017 - 10"	76860.56719558167
"2017 - 10"	77042.84487100947
"2017 - 10"	77151.13028268352
"2017 - 10"	78339.96807133612
"2017 - 10"	79349.3026044148
"2017 - 10"	79854.87148335426
"2017 - 10"	79661.2828053614
"2017 - 10"	79668.4917361092
"2017 - 10"	79432.21646854753
"2017 - 10"	79038.99581552306
"2017 - 10"	78573.35517422887
"2017 - 10"	78640.61087217637
"2017 - 10"	78588.58156160405
"2017 - 10"	78850.99254923756
"2017 - 10"	78784.42060835162
"2017 - 10"	77256.22535491982
"2017 - 10"	77448.962128981
"2017 - 10"	77410.61983743095
"2017 - 10"	77456.58513270508
"2017 - 10"	77432.33860454499
"2017 - 10"	77329.56488735045
"2017 - 10"	77689.52788986199
"2017 - 10"	77673.57805837256
"2017 - 10"	78154.13633403361
"2017 - 10"	78002.24234218818
"2017 - 10"	77954.2221007094
"2017 - 10"	77899.34290189351
"2017 - 10"	77710.8118009445
"2017 - 10"	77721.62683400491
"2017 - 10"	77544.92892322948
"2017 - 10"	77481.5543514611
"2017 - 10"	77692.55561812053
"2017 - 10"	77868.6434939623
"2017 - 10"	77923.37701204678
"2017 - 10"	77986.82278713933
"2017 - 10"	77899.26566081372
"2017 - 10"	78013.29075561679
"2017 - 10"	78230.6486369961
"2017 - 12"	41698.961094484825
"2017 - 12"	42458.858667720895
"2017 - 12"	42131.32027152114
"2017 - 12"	42182.41933516316
"2017 - 12"	42144.5834374645
"2017 - 12"	42241.98177482541
"2017 - 12"	48175.511043831284
"2017 - 12"	50059.545029862216
"2017 - 12"	48981.271280169516
"2017 - 12"	48190.9851590106
"2017 - 12"	48849.278436066226
"2017 - 12"	48179.440257253314
"2017 - 12"	47806.14048488874
"2017 - 12"	47436.38448597559
"2017 - 12"	47105.58397786936
"2017 - 12"	47623.378689877296
"2017 - 12"	47182.127960218604
"2017 - 12"	47969.58102858738
"2017 - 12"	47692.6695821616
"2017 - 12"	48481.10262305361
"2017 - 12"	49084.43594069428
"2017 - 12"	48640.5136768388
"2017 - 12"	49307.51289948547
"2017 - 12"	49842.59033708648
"2017 - 12"	49721.43713505913
"2017 - 12"	49384.954455854764
"2017 - 12"	49699.948736340884
"2017 - 12"	50422.11990683456
"2017 - 12"	50091.73763887533
"2017 - 12"	50546.337721785625
"2017 - 12"	50348.79583523729
"2017 - 12"	50599.62927993096
"2017 - 12"	50370.589621714564
"2017 - 12"	50891.667339068525
"2017 - 12"	51029.870398613515
"2017 - 12"	51356.56958926366
"2017 - 12"	51065.49243630573
"2017 - 12"	50845.84665717457
"2017 - 12"	50657.5244792412
"2017 - 12"	50470.42962439117
"2017 - 12"	50880.768249666005
"2017 - 12"	51004.69431495221
"2017 - 12"	51232.50180190812
"2017 - 12"	51041.0397120544
"2017 - 12"	51445.225057097945
"2017 - 12"	52266.011008570655
"2017 - 12"	52041.98031271917
"2017 - 12"	52083.35718442835
"2017 - 12"	51830.20226270404
"2017 - 12"	52006.85300121865
"2017 - 12"	52234.06114833412
"2017 - 12"	52376.68610399533
"2017 - 12"	52179.96092543853
"2017 - 12"	52456.29807422541
"2017 - 12"	52287.19203402884
"2017 - 12"	52145.08105833502
"2017 - 12"	52293.35321719469
"2017 - 12"	52511.069763862775
"2017 - 12"	52713.455223782476
"2017 - 12"	52780.35049790866
"2017 - 12"	52767.48209164955
"2017 - 12"	52808.88882159759
"2017 - 12"	52637.5805816066
"2017 - 12"	52689.08022229764
"2017 - 12"	52543.359935232926
"2017 - 12"	52393.26464875936
"2017 - 12"	52460.243452874514
"2017 - 12"	52321.64442668571
"2017 - 12"	52233.85122583462
"2017 - 12"	52358.31903313591
"2017 - 12"	52489.36760204082
"2017 - 12"	52393.621907673885
"2017 - 12"	52636.21095373193
"2017 - 12"	52526.54307258582
"2017 - 12"	52454.42453590772
"2017 - 12"	52590.88498963802
"2017 - 12"	52476.34509410971
"2018 - 02"	42865.30139275766
"2018 - 02"	42772.39714625446
"2018 - 02"	42482.21217075386
"2018 - 02"	42159.328157493415
"2018 - 02"	42312.93169608596
"2018 - 02"	42276.25874061022
"2018 - 02"	42430.920220853004
"2018 - 02"	42315.054843304846
"2018 - 02"	42366.60571750282
"2018 - 02"	42242.8438196748
"2018 - 02"	42167.40254470771
"2018 - 02"	41989.5969380589
"2018 - 02"	41919.957360536086
"2018 - 02"	41974.8041936116
"2018 - 02"	41700.39546526392
"2018 - 02"	41836.4158166689
"2018 - 02"	41862.46913774148
"2018 - 02"	41849.38668044891
"2018 - 02"	41880.93307377515
"2018 - 02"	41895.54048322148
"2018 - 02"	41863.67179500373
"2018 - 02"	41814.54266996292
"2018 - 02"	41845.32079442014
"2018 - 02"	41813.54101325519
"2018 - 02"	41775.84526553869
"2018 - 02"	41747.231699367025
"2018 - 02"	41819.83922810131
"2018 - 02"	41807.371790313664
"2018 - 02"	41851.69218373808
"2018 - 02"	41832.78723052628
"2018 - 02"	41883.58406228288
"2018 - 02"	41867.92329584656
"2018 - 02"	41836.77870778267
"2018 - 02"	41857.03320375029
"2018 - 02"	41880.25129525875
"2018 - 02"	41851.006165787934
"2018 - 02"	41818.63709665931
"2018 - 02"	41808.180560118264
"2018 - 02"	41887.74046753383
"2018 - 02"	41902.87644579934
"2018 - 02"	41878.22427450492
"2018 - 02"	41988.29705885831
"2018 - 02"	41982.209469635534
"2018 - 02"	41977.648999102996
"2018 - 02"	41971.29518724853
"2018 - 02"	41962.998298752056
"2018 - 02"	41940.62976944013
"2018 - 02"	41907.616333353115
"2018 - 02"	41896.61718659287
"2018 - 02"	41882.06340744964
"2018 - 02"	41922.92058195532
"2018 - 02"	41931.268508257184
"2018 - 02"	41917.55973781266
"2018 - 02"	41903.10861373877
"2018 - 02"	41905.099663270594
"2018 - 02"	41881.26346256832
"2018 - 02"	41877.71360411775
"2018 - 02"	41965.26139258536
"2018 - 02"	41974.49810701565
"2018 - 02"	41968.992086988015
"2018 - 02"	41961.83329589378
"2018 - 02"	41945.3037810345
"2018 - 02"	41945.95002930172
"2018 - 02"	41957.80197615548
"2018 - 02"	41977.21444611052
"2018 - 04"	51922.56542617047
"2018 - 04"	50097.38664215686
"2018 - 04"	49529.8140513252
"2018 - 04"	49767.2830548926
"2018 - 04"	49563.0658924514
"2018 - 04"	49982.48357203033
"2018 - 04"	50029.689557321224
"2018 - 04"	49876.355438538754
"2018 - 04"	50071.628317314586
"2018 - 04"	50084.557423971375
"2018 - 04"	50082.6319226583
"2018 - 04"	50026.37120094423
"2018 - 04"	50134.92677991373
"2018 - 04"	50016.573006014
"2018 - 04"	50109.132824566186
"2018 - 04"	50258.2013927938
"2018 - 04"	50073.33340053222
"2018 - 04"	49909.17635732085
"2018 - 04"	49943.176985858016
"2018 - 04"	49930.0827798156
"2018 - 04"	49991.190564964614
"2018 - 04"	50028.31175081729
"2018 - 04"	49947.3861311323
"2018 - 04"	49916.908556389295
"2018 - 04"	50003.14524251973
"2018 - 04"	49947.02534574058
"2018 - 04"	49979.918444666
"2018 - 04"	50036.5492419692
"2018 - 04"	50021.209243387704
"2018 - 04"	50058.7099693864
"2018 - 04"	50042.74090772468
"2018 - 04"	50123.08786035661
"2018 - 04"	50099.58871016448
"2018 - 04"	50153.89348174811
"2018 - 04"	50126.35009095733
"2018 - 04"	50071.983729477164
"2018 - 04"	50091.60795607472
"2018 - 04"	50055.2990881459
"2018 - 04"	50125.50764078941
"2018 - 04"	50149.749405194634
"2018 - 04"	50052.218047038856
"2018 - 04"	50077.318252754456
"2018 - 04"	50081.326046383554
"2018 - 04"	50087.125819800705
"2018 - 04"	50109.95578999883
"2018 - 04"	50121.06395022253
"2018 - 04"	50222.914053653556
"2018 - 04"	50187.22469739544
"2018 - 04"	50169.19106578948
"2018 - 04"	50097.85750324997
"2018 - 04"	50119.7721951281
"2018 - 04"	50113.204332919624
"2018 - 04"	50105.41201727062
"2018 - 04"	50113.77601181684
"2018 - 04"	50062.042692236515
"2018 - 04"	50041.45647125141
"2018 - 04"	50050.07826453524
"2018 - 04"	50103.55962447493
"2018 - 04"	50094.211858581955
"2018 - 04"	50128.3236062163
"2018 - 04"	50102.54080335182
"2018 - 04"	50053.13344949521
"2018 - 04"	50113.00152854456
"2018 - 04"	50143.636328679604
"2018 - 04"	50148.876996338426
"2018 - 06"	50282.03278688525
"2018 - 06"	50818.71712760796
"2018 - 06"	51041.72536687631
"2018 - 06"	50631.8742632613
"2018 - 06"	50367.19276719406
"2018 - 06"	50266.429668874174
"2018 - 06"	50170.01908308122
"2018 - 06"	49764.1516201345
"2018 - 06"	49816.823096264365
"2018 - 06"	49467.03045938748
"2018 - 06"	49503.60105263158
"2018 - 06"	49417.168989177335
"2018 - 06"	49508.54163908381
"2018 - 06"	49429.6525444664
"2018 - 06"	49672.79573816812
"2018 - 06"	49475.22924356785
"2018 - 06"	49319.17705171083
"2018 - 06"	49310.571232742586
"2018 - 06"	49254.044879490255
"2018 - 06"	48835.7176205146
"2018 - 06"	49197.00566921371
"2018 - 06"	49242.735919899875
"2018 - 06"	49102.334496584495
"2018 - 06"	49176.32694018432
"2018 - 06"	49081.02575664412
"2018 - 06"	48989.301622611885
"2018 - 06"	48911.75917110053
"2018 - 06"	48911.007231807955
"2018 - 06"	48865.438447543966
"2018 - 06"	48900.10786672197
"2018 - 06"	48853.4401652452
"2018 - 06"	48782.95537701814
"2018 - 06"	48807.21243587828
"2018 - 06"	48803.69725503486
"2018 - 06"	48868.33859796902
"2018 - 06"	48919.96950691055
"2018 - 06"	48951.16681524404
"2018 - 06"	48973.10720420988
"2018 - 06"	48982.770843408965
"2018 - 06"	49042.070594262295
"2018 - 06"	48980.36647511872
"2018 - 06"	48994.93189720479
"2018 - 06"	49028.09133418236
"2018 - 06"	49023.227895831784
"2018 - 06"	48973.83099072543
"2018 - 06"	48950.20489018531
"2018 - 06"	48938.79226120531
"2018 - 06"	48937.83119887631
"2018 - 06"	49002.97989704951
"2018 - 06"	49027.73239571527
"2018 - 06"	48999.01711900444
"2018 - 06"	48950.78620299083
"2018 - 06"	48923.283342332616
"2018 - 06"	48919.983300661785
"2018 - 06"	48940.58236439742
"2018 - 06"	48942.88981464279
"2018 - 06"	48939.16782307025
"2018 - 06"	48891.59824388373
"2018 - 06"	48888.38803903646
"2018 - 06"	48918.99143885463
"2018 - 06"	48916.669882561255
"2018 - 06"	48968.862894324804
"2018 - 06"	48974.52405748013
"2018 - 06"	48993.185858711935
"2018 - 06"	48995.53498452773
"2018 - 06"	48997.6837704065
"2018 - 06"	49019.32442218982
"2018 - 06"	49028.953871343925
"2018 - 06"	49035.904249640254
"2018 - 06"	49077.40805794581
"2018 - 08"	53179.473289597
"2018 - 08"	50494.70698400312
"2018 - 08"	51117.67838214784
"2018 - 08"	50334.04260450161
"2018 - 08"	50132.70145024171
"2018 - 08"	49981.6737233586
"2018 - 08"	49925.15139900345
"2018 - 08"	50064.952010856156
"2018 - 08"	50057.97553179764
"2018 - 08"	50079.96148805323
"2018 - 08"	50237.857470210816
"2018 - 08"	50021.918187071744
"2018 - 08"	50011.0385114009
"2018 - 08"	49961.440740227335
"2018 - 08"	49998.853833814566
"2018 - 08"	50083.59817240329
"2018 - 08"	49971.79385864593
"2018 - 08"	50019.528244933164
"2018 - 08"	50073.777242686614
"2018 - 08"	50001.52835951134
"2018 - 08"	49810.642166430094
"2018 - 08"	49814.14746406177
"2018 - 08"	49782.58829676071
"2018 - 08"	49719.43721818877
"2018 - 08"	49674.85547317287
"2018 - 08"	49680.48280335168
"2018 - 08"	49632.49487308791
"2018 - 08"	49711.010356992585
"2018 - 08"	49798.149383521224
"2018 - 08"	49774.87027776104
"2018 - 08"	49771.51335639334
"2018 - 08"	49806.06005162681
"2018 - 08"	49758.23041882151
"2018 - 08"	49790.213628861115
"2018 - 08"	49611.8666716593
"2018 - 08"	49580.21206816911
"2018 - 08"	49631.47294731846
"2018 - 08"	49670.86330417836
"2018 - 08"	49700.40821664524
"2018 - 08"	49687.68363821588
"2018 - 08"	49662.59875610072
"2018 - 08"	49692.59764865093
"2018 - 08"	49672.82713156179
"2018 - 08"	49675.99548890032
"2018 - 08"	49683.10636363636
"2018 - 08"	49699.4931991143
"2018 - 08"	49680.799190858896
"2018 - 08"	49715.753414860905
"2018 - 08"	49710.92213854376
"2018 - 08"	49723.25479093336
"2018 - 08"	49749.427344726966
"2018 - 08"	49760.423722693624
"2018 - 08"	49701.85946926885
"2018 - 08"	49660.40641920441
"2018 - 08"	49594.55891317333
"2018 - 08"	49581.86064115323
"2018 - 08"	49549.20894792963
"2018 - 08"	49589.11916040155
"2018 - 08"	49590.22862794358
"2018 - 08"	49633.87064181016
"2018 - 08"	49625.11419610479
"2018 - 08"	49640.3480763405
"2018 - 08"	49592.112300914945
"2018 - 08"	49596.06681775763
"2018 - 08"	49575.809661480234
"2018 - 08"	49582.40876101607
"2018 - 08"	49606.77127639192
"2018 - 11"	48360.974516695955
"2018 - 11"	47847.529885544725
"2018 - 11"	47807.819324211116
"2018 - 11"	47892.8372246696
"2018 - 11"	47975.643864975886
"2018 - 11"	48036.54938641126
"2018 - 11"	48309.48775797975
"2018 - 11"	48133.21625887924
"2018 - 11"	48038.196153846155
"2018 - 11"	48079.18040381085
"2018 - 11"	47796.38437001595
"2018 - 11"	47987.89687565235
"2018 - 11"	47829.37590376863
"2018 - 11"	47878.07662743214
"2018 - 11"	47858.100819120285
"2018 - 11"	47793.05037098965
"2018 - 11"	47909.16295711395
"2018 - 11"	47942.6706729645
"2018 - 11"	47927.0532383708
"2018 - 11"	47999.44381640459
"2018 - 11"	48144.38834087969
"2018 - 11"	48215.68634672191
"2018 - 11"	48160.08448585788
"2018 - 11"	48183.009493451595
"2018 - 11"	48220.08307199573
"2018 - 11"	48188.94410895542
"2018 - 11"	48159.89698811998
"2018 - 11"	48139.80001187402
"2018 - 11"	48079.828075754565
"2018 - 11"	48209.37821831044
"2018 - 11"	48218.76905165114
"2018 - 11"	48202.631330372955
"2018 - 11"	48185.25040516618
"2018 - 11"	48166.59531651087
"2018 - 11"	48165.06552760045
"2018 - 11"	48172.825245664404
"2018 - 11"	48198.93794124345
"2018 - 11"	48251.30328471217
"2018 - 11"	48261.241254340275
"2018 - 11"	48270.90282370898
"2018 - 11"	48302.360693833514
"2018 - 11"	48330.072322556975
"2018 - 11"	48302.76718474604
"2018 - 11"	48293.932260894995
"2018 - 11"	48235.186443242426
"2018 - 11"	48198.00269248502
"2018 - 11"	48192.81348278219
"2018 - 11"	48175.5813296115
"2018 - 11"	48222.618355481725
"2018 - 11"	48234.64620081411
"2018 - 11"	48264.37974641419
"2018 - 11"	48224.01275131671
"2018 - 11"	48181.477510410376
"2018 - 11"	48156.94348932472
"2018 - 11"	48146.9100520247
"2019 - 01"	45724.592407592405
"2019 - 01"	45995.85412371134
"2019 - 01"	45817.11847178409
"2019 - 01"	45419.29053721045
"2019 - 01"	45508.29015136623
"2019 - 01"	45588.744673877416
"2019 - 01"	45648.137615949054
"2019 - 01"	45908.54034961686
"2019 - 01"	45872.920778392174
"2019 - 01"	45859.22119815668
"2019 - 01"	45833.034171889754
"2019 - 01"	45884.77985453977
"2019 - 01"	45993.9811735404
"2019 - 01"	46083.71301855895
"2019 - 01"	46098.24565259551
"2019 - 01"	46195.10899964145
"2019 - 01"	46086.51483914816
"2019 - 01"	46087.137834111156
"2019 - 01"	46039.830276154
"2019 - 01"	46066.19237931528
"2019 - 01"	46122.641415297294
"2019 - 01"	46112.96525282622
"2019 - 01"	46085.95513196481
"2019 - 01"	46121.5794766174
"2019 - 01"	46117.38429397064
"2019 - 01"	46108.4427742616
"2019 - 01"	46023.96881992061
"2019 - 01"	46113.534900706014
"2019 - 01"	46094.60562815414
"2019 - 01"	46122.61655383414
"2019 - 01"	46136.63791210515
"2019 - 01"	46133.36026803311
"2019 - 01"	46108.38617682586
"2019 - 01"	46156.29281831187
"2019 - 01"	46125.84231862842
"2019 - 01"	46137.30505776778
"2019 - 01"	46136.44914348362
"2019 - 01"	46103.3264985905
"2019 - 01"	46099.69393955131
"2019 - 01"	46135.58969533594
"2019 - 01"	46151.50838182493
"2019 - 01"	46160.9766067768
"2019 - 01"	46163.03674966495
"2019 - 01"	46152.519445876576
"2019 - 01"	46205.572949197274
"2019 - 01"	46213.31257539204
"2019 - 01"	46167.37803312499
"2019 - 01"	46145.00894285597
"2019 - 01"	46191.02576566845
"2019 - 01"	46187.60747554274
"2019 - 01"	46173.68722366214
"2019 - 01"	46190.94797655596
"2019 - 01"	46207.43531341108
"2019 - 03"	47617.0407938258
"2019 - 03"	48215.90446579989
"2019 - 03"	47254.75063705861
"2019 - 03"	47294.27191011236
"2019 - 03"	47275.07677989763
"2019 - 03"	47024.069264069265
"2019 - 03"	47273.100524623456
"2019 - 03"	47823.141105223316
"2019 - 03"	47938.65745405037
"2019 - 03"	47714.281116142454
"2019 - 03"	47972.63344123228
"2019 - 03"	47709.97729840781
"2019 - 03"	47479.29650728427
"2019 - 03"	47441.576899957065
"2019 - 03"	47470.11142329614
"2019 - 03"	47609.42896112753
"2019 - 03"	47820.991286815006
"2019 - 03"	47736.798194406736
"2019 - 03"	47940.79004715178
"2019 - 03"	47872.482872200264
"2019 - 03"	47856.98125967104
"2019 - 03"	47865.6943466784
"2019 - 03"	47920.57238378264
"2019 - 03"	47856.66049288229
"2019 - 03"	47705.994325622
"2019 - 03"	47795.60645949885
"2019 - 03"	47829.596228458
"2019 - 03"	47790.90061381742
"2019 - 03"	47896.333277069796
"2019 - 03"	47887.49546551294
"2019 - 03"	47838.208505350914
"2019 - 03"	47781.12146203585
"2019 - 03"	47806.63423159319
"2019 - 03"	47832.736278593875
"2019 - 03"	47728.55828589612
"2019 - 03"	47740.086637856526
"2019 - 03"	47782.20200040549
"2019 - 03"	47745.12872197236
"2019 - 03"	47645.60470282106
"2019 - 03"	47611.80765404464
"2019 - 03"	47640.29964172941
"2019 - 03"	47543.923418972336
"2019 - 03"	47533.77794536141
"2019 - 03"	47576.55268638067
"2019 - 03"	47583.11745394362
"2019 - 03"	47632.15711252654
"2019 - 03"	47628.54874172876
"2019 - 03"	47671.363778398176
"2019 - 03"	47644.15310920566
"2019 - 03"	47687.94381328723
"2019 - 03"	47691.19268493018
"2019 - 03"	47641.85427230937
"2019 - 03"	47644.341474203764
"2019 - 03"	47657.55036259237
"2019 - 03"	47641.02688099722
"2019 - 03"	47667.04746696035
"2019 - 03"	47669.07616309236
"2019 - 03"	47620.49170520599
"2019 - 03"	47592.81918022335
"2019 - 03"	47570.26154560691
"2019 - 05"	48051.420875420874
"2019 - 05"	45684.29013906448
"2019 - 05"	46568.1452991453
"2019 - 05"	44799.399791231735
"2019 - 05"	46865.260061130924
"2019 - 05"	47112.79783540944
"2019 - 05"	47040.8483056266
"2019 - 05"	46391.817160367726
"2019 - 05"	46532.16290997436
"2019 - 05"	47280.04095192075
"2019 - 05"	46817.95680911681
"2019 - 05"	47489.20078859569
"2019 - 05"	47936.27272727273
"2019 - 05"	47349.03421652922
"2019 - 05"	46917.71047650399
"2019 - 05"	46739.00385109114
"2019 - 05"	47436.134498801635
"2019 - 05"	47222.91505791506
"2019 - 05"	47039.453782542114
"2019 - 05"	47235.3653902028
"2019 - 05"	47221.6158116811
"2019 - 05"	47569.327873211725
"2019 - 05"	47841.26283972822
"2019 - 05"	47702.296587413955
"2019 - 05"	47445.19955559758
"2019 - 05"	47295.85819037078
"2019 - 05"	47318.72641382707
"2019 - 05"	47244.75873522561
"2019 - 05"	47419.087734668334
"2019 - 05"	47278.47734138973
"2019 - 05"	47133.83878065368
"2019 - 05"	47316.63794029622
"2019 - 05"	47362.6604102526
"2019 - 05"	47181.747903412375
"2019 - 05"	47041.35980465017
"2019 - 05"	47086.10371994245
"2019 - 05"	47020.22565072077
"2019 - 05"	47166.31902122216
"2019 - 05"	47203.91523697361
"2019 - 05"	47240.48683515185
"2019 - 05"	47094.913043478264
"2019 - 05"	47193.79673957903
"2019 - 05"	47142.62263334103
"2019 - 05"	47038.337027879614
"2019 - 05"	47119.49281194494
"2019 - 05"	47057.38124881587
"2019 - 05"	47012.13440305028
"2019 - 05"	47200.87677467739
"2019 - 05"	47176.9209209964
"2019 - 05"	47349.09045784561
"2019 - 05"	47267.730970040015
"2019 - 05"	47165.79462544246
"2019 - 05"	47136.55136189514
"2019 - 05"	47150.14864521494
"2019 - 05"	47258.37167199148
"2019 - 05"	47921.01060055193
"2019 - 05"	48038.446958129935
"2019 - 05"	47986.94514652208
"2019 - 05"	48074.73457071755
"2019 - 05"	48131.4737368991
"2019 - 05"	48083.74914812588
"2019 - 05"	48097.59344281594
"2019 - 05"	47943.84714420831
"2019 - 05"	47849.06241172653
"2019 - 05"	47939.70697157496
"2019 - 05"	48033.88304136884
"2019 - 05"	48047.82341664689
"2019 - 05"	47984.35584106247
"2019 - 05"	48087.75582693773
"2019 - 05"	48162.64397539838
"2019 - 05"	48065.31255399288
"2019 - 05"	47964.818982587916
"2019 - 05"	47890.463974020706
"2019 - 05"	47881.58914909966
"2019 - 05"	47827.45149037106
"2019 - 05"	47757.21831678301
"2019 - 05"	47674.70896598662
"2019 - 05"	47630.965535541975
